listing_id,number_of_reviews,reviews_per_month,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
6222245,2,0.41,2015-08-12,2015-11-29,100.0,10.0,10.0,9.0,8.0,10.0,7.0
10292753,0,,,,,,,,,,
7760836,6,1.5,2015-09-07,2015-12-15,93.0,10.0,9.0,10.0,10.0,10.0,10.0
7324993,12,3.79,2015-10-02,2015-12-13,90.0,9.0,10.0,10.0,10.0,10.0,9.0
5760902,54,6.59,2015-05-04,2015-12-30,93.0,10.0,9.0,10.0,10.0,10.0,9.0
7035498,31,5.71,2015-07-26,2016-01-03,98.0,10.0,10.0,10.0,10.0,10.0,9.0
8956631,13,5.42,2015-10-25,2015-12-16,95.0,10.0,10.0,10.0,10.0,10.0,10.0
6766708,3,0.45,2015-06-19,2015-08-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6992696,5,0.84,2015-07-10,2015-08-15,72.0,8.0,6.0,9.0,9.0,9.0,8.0
4264043,76,5.08,2014-10-13,2015-12-14,87.0,9.0,8.0,9.0,9.0,10.0,9.0
6186081,25,3.75,2015-06-19,2016-01-03,94.0,10.0,9.0,10.0,10.0,10.0,9.0
1472532,181,6.22,2013-08-15,2015-12-27,95.0,10.0,10.0,10.0,10.0,10.0,9.0
5900224,12,1.46,2015-05-04,2015-11-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9374358,6,3.6,2015-11-16,2015-12-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5874421,39,4.38,2015-04-13,2015-12-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8829474,2,0.76,2015-10-18,2015-10-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6228474,3,0.45,2015-06-21,2015-10-25,93.0,10.0,10.0,9.0,9.0,9.0,8.0
4637670,37,2.78,2014-12-01,2015-10-27,94.0,10.0,10.0,10.0,10.0,9.0,10.0
3995007,67,4.15,2014-09-08,2015-12-20,94.0,10.0,10.0,10.0,10.0,10.0,9.0
19611,26,0.37,2010-03-23,2015-11-12,87.0,9.0,9.0,10.0,9.0,9.0,8.0
10076279,0,,,,,,,,,,
1200829,20,0.71,2013-09-10,2015-12-16,92.0,9.0,9.0,9.0,9.0,9.0,9.0
3673759,61,3.48,2014-07-28,2015-10-13,98.0,10.0,10.0,10.0,10.0,10.0,10.0
206781,18,1.0,2014-07-16,2015-10-29,96.0,9.0,9.0,10.0,10.0,10.0,9.0
988176,121,3.53,2013-03-14,2016-01-03,92.0,9.0,9.0,10.0,10.0,10.0,9.0
3686556,18,1.04,2014-08-04,2015-09-12,97.0,10.0,10.0,10.0,10.0,10.0,9.0
2881446,11,0.72,2014-10-04,2015-09-06,90.0,10.0,10.0,10.0,10.0,10.0,9.0
9318853,0,,,,,,,,,,
6328150,13,1.73,2015-05-25,2015-12-01,92.0,9.0,9.0,10.0,10.0,10.0,9.0
2154617,159,6.94,2014-02-17,2015-12-18,96.0,10.0,9.0,10.0,10.0,10.0,9.0
6658052,32,4.82,2015-06-20,2015-12-30,97.0,10.0,10.0,10.0,10.0,10.0,9.0
6187841,6,0.75,2015-05-10,2015-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9371895,0,,,,,,,,,,
4318031,49,3.33,2014-10-20,2015-12-06,97.0,10.0,10.0,10.0,10.0,10.0,10.0
6364549,19,2.45,2015-05-17,2015-11-11,97.0,10.0,10.0,10.0,10.0,10.0,10.0
8326940,0,,,,,,,,,,
7826593,4,0.94,2015-08-30,2015-12-12,95.0,10.0,9.0,10.0,10.0,10.0,10.0
8168476,1,0.36,2015-10-14,2015-10-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6482984,22,3.16,2015-06-10,2015-11-10,97.0,9.0,10.0,10.0,10.0,10.0,9.0
6316917,35,4.55,2015-05-19,2015-11-15,94.0,10.0,9.0,10.0,10.0,10.0,9.0
7922581,29,7.84,2015-09-16,2015-12-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0
4110396,60,3.89,2014-09-29,2015-12-14,98.0,10.0,10.0,10.0,10.0,10.0,10.0
5446176,12,1.4,2015-04-22,2015-11-11,95.0,10.0,10.0,10.0,10.0,10.0,10.0
4669377,14,1.07,2014-12-07,2015-11-22,97.0,10.0,10.0,10.0,10.0,10.0,9.0
4151430,4,0.55,2015-06-02,2015-09-08,95.0,9.0,10.0,9.0,10.0,10.0,10.0
5446513,4,0.52,2015-05-20,2015-09-01,95.0,10.0,10.0,9.0,10.0,10.0,9.0
3793185,24,1.4,2014-08-08,2015-08-20,95.0,10.0,9.0,10.0,10.0,9.0,9.0
937370,27,1.06,2013-12-01,2015-12-24,91.0,9.0,9.0,9.0,9.0,9.0,9.0
1833250,22,0.98,2014-03-02,2015-10-28,97.0,10.0,9.0,10.0,9.0,10.0,10.0
902243,23,0.69,2013-04-03,2015-11-01,97.0,10.0,10.0,10.0,10.0,10.0,9.0
4053644,5,0.32,2014-09-22,2015-06-24,100.0,8.0,9.0,8.0,9.0,10.0,9.0
1084046,11,0.41,2013-10-28,2015-10-03,96.0,9.0,9.0,10.0,10.0,10.0,10.0
8016481,6,1.5,2015-09-07,2015-09-26,92.0,9.0,9.0,10.0,10.0,10.0,10.0
8811781,3,1.96,2015-11-20,2015-12-20,100.0,10.0,10.0,9.0,10.0,10.0,10.0
4243163,4,0.44,2015-04-06,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,9.0
4569115,44,3.4,2014-12-13,2015-11-15,95.0,10.0,10.0,10.0,10.0,10.0,9.0
4464824,5,0.36,2014-11-09,2015-08-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9258513,0,,,,,,,,,,
4190771,4,0.28,2014-10-29,2015-08-29,95.0,10.0,10.0,10.0,10.0,10.0,10.0
3543084,2,0.19,2015-02-25,2015-05-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6263270,4,0.9,2015-08-24,2015-11-17,100.0,10.0,10.0,10.0,10.0,10.0,9.0
7807169,3,0.7,2015-08-30,2015-12-02,87.0,7.0,9.0,10.0,10.0,10.0,9.0
844939,12,0.34,2013-02-22,2015-12-18,96.0,10.0,10.0,9.0,10.0,10.0,10.0
8890682,2,0.76,2015-10-18,2015-12-21,100.0,10.0,10.0,10.0,10.0,10.0,8.0
3998984,28,1.73,2014-09-07,2015-12-12,97.0,10.0,9.0,10.0,10.0,10.0,10.0
6315435,6,0.9,2015-06-19,2015-12-12,100.0,10.0,10.0,9.0,9.0,10.0,9.0
6704004,0,,,,,,,,,,
1797207,9,0.48,2014-06-23,2015-12-19,96.0,10.0,10.0,9.0,10.0,10.0,9.0
271509,12,0.3,2012-09-04,2015-03-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
10156116,0,,,,,,,,,,
4410789,15,1.23,2015-01-05,2015-11-19,91.0,9.0,9.0,8.0,10.0,10.0,9.0
9577993,0,,,,,,,,,,
9352620,0,,,,,,,,,,
9532957,0,,,,,,,,,,
8354452,0,,,,,,,,,,
9497431,0,,,,,,,,,,
217142,47,0.92,2011-10-21,2016-01-02,95.0,10.0,10.0,10.0,10.0,10.0,9.0
1732280,6,0.33,2014-07-11,2015-06-15,97.0,10.0,10.0,10.0,10.0,10.0,9.0
4240933,6,0.64,2015-03-28,2015-08-13,87.0,8.0,10.0,10.0,10.0,10.0,9.0
443942,13,0.53,2014-01-02,2015-08-14,94.0,9.0,10.0,9.0,9.0,10.0,9.0
6489648,2,0.32,2015-06-30,2015-08-11,80.0,8.0,8.0,8.0,10.0,9.0,7.0
8308386,0,,,,,,,,,,
8227038,4,1.07,2015-09-15,2015-09-28,85.0,9.0,9.0,10.0,10.0,10.0,8.0
2489339,9,0.45,2014-05-11,2015-09-07,91.0,10.0,10.0,8.0,9.0,10.0,9.0
8054892,3,1.17,2015-10-20,2015-12-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1493197,22,0.78,2013-09-10,2015-12-07,95.0,9.0,10.0,10.0,10.0,10.0,9.0
4417792,24,1.71,2014-11-09,2015-11-11,93.0,10.0,10.0,10.0,10.0,10.0,9.0
5048597,16,2.24,2015-06-05,2015-12-10,93.0,9.0,10.0,10.0,9.0,10.0,9.0
6278191,27,3.51,2015-05-19,2015-12-19,90.0,10.0,10.0,9.0,8.0,10.0,9.0
8891577,1,0.81,2015-11-29,2015-11-29,100.0,10.0,10.0,10.0,10.0,10.0,8.0
4163306,2,0.3,2015-06-22,2015-07-18,90.0,9.0,10.0,9.0,9.0,9.0,9.0
59827,13,0.21,2010-12-24,2015-12-20,87.0,9.0,9.0,9.0,9.0,9.0,8.0
9505340,0,,,,,,,,,,
3992155,45,2.99,2014-10-11,2015-12-20,98.0,10.0,10.0,10.0,10.0,10.0,9.0
8571518,4,1.71,2015-10-27,2015-12-13,100.0,8.0,10.0,10.0,10.0,10.0,10.0
3820186,2,0.13,2014-09-19,2015-02-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1084084,10,0.36,2013-10-05,2015-11-17,94.0,10.0,9.0,10.0,10.0,10.0,8.0
257140,20,0.39,2011-11-06,2015-12-03,93.0,9.0,10.0,10.0,10.0,9.0,8.0
8956628,1,1.0,2016-01-01,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8637174,30,9.47,2015-10-02,2016-01-03,99.0,10.0,10.0,10.0,10.0,10.0,10.0
8815061,5,1.92,2015-10-19,2015-12-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4677524,20,1.81,2015-02-08,2015-11-15,98.0,10.0,10.0,10.0,10.0,10.0,10.0
3139847,71,3.65,2014-06-01,2015-12-14,93.0,9.0,10.0,10.0,10.0,10.0,9.0
6975036,7,1.27,2015-07-24,2015-11-16,90.0,8.0,10.0,9.0,9.0,10.0,9.0
4151093,3,0.19,2014-09-25,2015-10-12,87.0,10.0,10.0,10.0,10.0,10.0,9.0
4256558,1,0.09,2015-01-18,2015-01-18,80.0,8.0,10.0,10.0,8.0,10.0,8.0
2110357,191,7.79,2013-12-30,2015-12-21,97.0,10.0,9.0,10.0,10.0,10.0,10.0
8147986,5,1.42,2015-09-21,2015-11-02,88.0,9.0,10.0,10.0,10.0,10.0,10.0
2905375,13,0.66,2014-05-23,2015-11-16,95.0,10.0,10.0,10.0,9.0,10.0,10.0
4257097,2,0.44,2015-08-23,2015-10-12,100.0,9.0,10.0,9.0,8.0,9.0,8.0
931154,21,0.83,2013-12-07,2015-11-05,96.0,9.0,9.0,10.0,10.0,10.0,9.0
6370655,2,0.37,2015-07-26,2015-08-09,80.0,9.0,9.0,7.0,7.0,9.0,8.0
4363919,5,0.36,2014-11-10,2015-10-12,88.0,9.0,10.0,10.0,10.0,10.0,9.0
8722230,0,,,,,,,,,,
5019444,31,2.76,2015-02-02,2015-12-30,92.0,10.0,9.0,10.0,10.0,10.0,9.0
931758,24,0.92,2013-11-13,2015-12-26,92.0,9.0,9.0,10.0,10.0,9.0,9.0
301059,12,0.26,2012-03-17,2015-08-04,96.0,10.0,10.0,10.0,10.0,10.0,9.0
8815638,1,0.86,2015-12-01,2015-12-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7264667,7,1.28,2015-07-25,2015-09-16,89.0,9.0,10.0,10.0,10.0,9.0,9.0
2068301,14,0.63,2014-03-10,2015-01-04,99.0,10.0,10.0,10.0,10.0,10.0,9.0
8487843,12,4.0,2015-10-07,2015-12-30,98.0,10.0,10.0,9.0,10.0,10.0,10.0
8608233,1,1.0,2016-01-01,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5446156,16,1.92,2015-04-30,2015-12-24,100.0,10.0,10.0,10.0,10.0,10.0,9.0
2691273,9,0.49,2014-07-04,2015-10-12,87.0,9.0,8.0,9.0,10.0,10.0,8.0
7807090,3,0.82,2015-09-17,2015-11-28,100.0,10.0,10.0,10.0,10.0,10.0,9.0
8306646,0,,,,,,,,,,
9666446,0,,,,,,,,,,
1055661,15,0.48,2013-06-03,2015-11-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7806698,3,1.1,2015-10-15,2015-11-20,93.0,10.0,10.0,9.0,10.0,10.0,10.0
24212,29,0.46,2010-11-02,2015-12-08,91.0,9.0,10.0,10.0,10.0,9.0,9.0
8027776,36,9.08,2015-09-08,2016-01-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6868378,6,1.06,2015-07-19,2015-10-17,97.0,10.0,10.0,9.0,10.0,9.0,9.0
7249508,12,2.16,2015-07-22,2015-09-11,95.0,9.0,10.0,10.0,10.0,9.0,9.0
7544337,4,0.81,2015-08-10,2015-10-09,90.0,9.0,10.0,9.0,10.0,10.0,8.0
19623,38,0.54,2010-03-23,2015-10-25,89.0,9.0,9.0,9.0,9.0,9.0,8.0
4210585,6,0.74,2015-05-07,2015-10-18,97.0,9.0,10.0,10.0,10.0,10.0,10.0
5784320,9,1.05,2015-04-22,2015-11-25,96.0,10.0,10.0,10.0,10.0,10.0,9.0
7347229,18,3.31,2015-07-26,2015-12-30,98.0,10.0,10.0,10.0,10.0,10.0,9.0
4676275,1,0.2,2015-08-10,2015-08-10,80.0,8.0,10.0,6.0,6.0,10.0,8.0
2489283,10,0.47,2014-04-01,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0
277416,37,0.75,2011-12-12,2015-12-29,97.0,10.0,10.0,10.0,10.0,10.0,9.0
7699356,2,0.42,2015-08-16,2015-08-22,90.0,9.0,10.0,9.0,10.0,9.0,10.0
5847934,10,1.25,2015-05-10,2015-12-13,98.0,10.0,10.0,10.0,10.0,10.0,9.0
9886971,0,,,,,,,,,,
5446180,5,0.54,2015-04-04,2015-07-30,96.0,9.0,10.0,10.0,9.0,10.0,8.0
4242626,3,0.28,2015-02-21,2015-12-06,100.0,10.0,9.0,10.0,10.0,10.0,10.0
3226793,5,0.27,2014-07-01,2014-10-18,84.0,9.0,7.0,9.0,10.0,10.0,9.0
23430,22,0.33,2010-07-08,2015-10-17,96.0,9.0,10.0,10.0,10.0,9.0,9.0
2186330,22,1.11,2014-05-22,2015-09-01,90.0,9.0,9.0,9.0,9.0,10.0,8.0
9477204,0,,,,,,,,,,
5683765,1,0.24,2015-08-31,2015-08-31,80.0,10.0,10.0,10.0,10.0,10.0,10.0
9900319,0,,,,,,,,,,
5691933,2,0.82,2015-10-24,2015-11-08,90.0,10.0,10.0,9.0,10.0,9.0,9.0
8829472,5,1.9,2015-10-18,2015-12-22,100.0,10.0,10.0,10.0,10.0,10.0,9.0
5183938,48,4.34,2015-02-07,2015-12-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0
224763,27,0.56,2012-01-30,2015-11-15,93.0,9.0,10.0,10.0,9.0,10.0,9.0
4520179,12,0.98,2015-01-04,2015-10-05,95.0,10.0,10.0,10.0,10.0,10.0,10.0
9263252,1,1.0,2016-01-03,2016-01-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0
284813,28,0.58,2012-01-17,2014-03-04,95.0,9.0,9.0,10.0,10.0,9.0,9.0
4402880,2,0.7,2015-10-11,2015-10-22,90.0,10.0,10.0,7.0,8.0,10.0,9.0
2660384,123,5.98,2014-04-28,2016-01-01,90.0,9.0,10.0,9.0,10.0,9.0,9.0
6973790,11,1.77,2015-07-03,2015-12-13,98.0,10.0,10.0,9.0,9.0,9.0,10.0
7116795,16,2.93,2015-07-25,2015-12-12,90.0,9.0,10.0,10.0,10.0,10.0,9.0
9910189,0,,,,,,,,,,
6854552,27,4.05,2015-06-19,2016-01-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1857141,44,1.67,2013-11-04,2016-01-03,94.0,10.0,9.0,10.0,10.0,10.0,9.0
8668410,2,2.0,2015-12-16,2015-12-24,100.0,10.0,10.0,10.0,10.0,9.0,10.0
8517235,1,0.7,2015-11-23,2015-11-23,80.0,10.0,8.0,8.0,10.0,10.0,10.0
4311244,1,0.19,2015-08-02,2015-08-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7616008,21,4.74,2015-08-25,2015-12-30,96.0,10.0,10.0,10.0,10.0,10.0,9.0
4776823,67,5.33,2014-12-24,2015-12-10,94.0,9.0,10.0,9.0,9.0,10.0,10.0
8082659,17,4.11,2015-09-03,2016-01-02,99.0,10.0,10.0,10.0,10.0,10.0,10.0
808134,5,0.18,2013-09-15,2015-12-01,95.0,9.0,10.0,10.0,10.0,10.0,10.0
8984454,0,,,,,,,,,,
6403878,23,3.42,2015-06-17,2015-10-13,82.0,9.0,9.0,7.0,9.0,10.0,9.0
8427254,0,,,,,,,,,,
529090,95,2.82,2013-04-01,2015-09-15,93.0,9.0,10.0,10.0,10.0,10.0,9.0
2392869,95,4.19,2014-02-23,2015-12-23,93.0,10.0,10.0,10.0,10.0,10.0,9.0
5289293,37,3.57,2015-02-28,2015-12-01,93.0,9.0,10.0,10.0,10.0,10.0,10.0
4783585,24,2.01,2015-01-11,2015-12-09,97.0,10.0,10.0,10.0,10.0,10.0,9.0
286080,26,0.53,2011-12-27,2015-07-15,93.0,9.0,9.0,10.0,9.0,9.0,9.0
1601714,35,1.26,2013-09-23,2014-08-02,90.0,9.0,9.0,9.0,10.0,9.0,9.0
9474025,0,,,,,,,,,,
5459895,1,0.16,2015-07-07,2015-07-07,80.0,6.0,8.0,8.0,8.0,10.0,8.0
7360078,12,2.18,2015-07-24,2015-09-02,95.0,9.0,10.0,10.0,10.0,10.0,10.0
8843162,2,2.0,2015-12-24,2015-12-29,90.0,10.0,8.0,9.0,10.0,10.0,9.0
8409750,7,2.92,2015-10-25,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
6033201,15,1.92,2015-05-16,2015-12-27,99.0,10.0,10.0,10.0,10.0,10.0,9.0
5058302,23,2.15,2015-02-18,2015-12-01,90.0,9.0,9.0,9.0,10.0,9.0,9.0
4264056,65,5.04,2014-12-14,2015-12-15,79.0,9.0,8.0,9.0,9.0,10.0,9.0
1707064,168,6.09,2013-09-30,2015-12-01,96.0,10.0,10.0,10.0,10.0,10.0,9.0
8236094,2,2.0,2015-12-21,2015-12-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8072907,12,2.79,2015-08-29,2015-12-13,90.0,10.0,10.0,10.0,10.0,10.0,9.0
4082986,115,7.19,2014-09-12,2015-12-21,95.0,9.0,10.0,10.0,10.0,10.0,10.0
9138600,4,2.31,2015-11-14,2015-12-13,95.0,10.0,10.0,10.0,10.0,10.0,9.0
7922197,22,5.41,2015-09-05,2015-12-24,96.0,10.0,9.0,10.0,10.0,10.0,10.0
10235014,0,,,,,,,,,,
4190689,0,,,,,,,,,,
3033913,25,4.29,2015-07-14,2015-12-14,90.0,9.0,10.0,9.0,10.0,10.0,9.0
6362918,45,5.84,2015-05-19,2015-10-19,95.0,10.0,10.0,10.0,10.0,10.0,9.0
2935486,68,3.45,2014-05-24,2015-12-15,94.0,10.0,9.0,10.0,10.0,10.0,9.0
9031119,1,1.0,2015-12-17,2015-12-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5270886,11,1.53,2015-06-04,2015-11-10,98.0,10.0,10.0,9.0,10.0,10.0,9.0
59838,70,1.14,2010-12-15,2015-11-08,88.0,9.0,10.0,10.0,10.0,9.0,9.0
7727428,0,,,,,,,,,,
59708,6,0.12,2011-11-23,2015-11-25,90.0,10.0,10.0,10.0,10.0,9.0,10.0
1476298,170,5.82,2013-08-11,2015-12-22,94.0,9.0,10.0,10.0,10.0,10.0,9.0
6850007,0,,,,,,,,,,
8922554,1,1.0,2015-12-14,2015-12-14,80.0,10.0,6.0,10.0,10.0,10.0,10.0
7440415,2,0.41,2015-08-10,2015-08-18,90.0,10.0,10.0,8.0,9.0,9.0,9.0
6490091,1,0.14,2015-05-31,2015-05-31,100.0,8.0,10.0,8.0,10.0,10.0,10.0
9311687,9,4.91,2015-11-11,2015-12-27,87.0,9.0,10.0,9.0,9.0,10.0,9.0
8103365,1,0.39,2015-10-21,2015-10-21,80.0,8.0,10.0,10.0,10.0,10.0,8.0
631445,38,0.92,2012-08-13,2015-11-28,94.0,9.0,10.0,10.0,10.0,10.0,9.0
6545773,2,0.34,2015-07-11,2015-07-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8036985,37,8.67,2015-08-30,2015-12-30,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9699490,0,,,,,,,,,,
4661374,2,1.33,2015-11-21,2015-12-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0
365550,466,10.12,2012-03-24,2015-12-24,94.0,9.0,10.0,10.0,10.0,9.0,9.0
7777381,14,3.5,2015-09-07,2015-12-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0
1778989,53,2.31,2014-02-17,2015-12-29,95.0,10.0,9.0,10.0,10.0,9.0,9.0
5031285,66,8.05,2015-05-04,2015-11-27,93.0,9.0,9.0,10.0,10.0,9.0,9.0
5031383,19,3.7,2015-08-04,2015-12-31,94.0,10.0,9.0,10.0,10.0,9.0,9.0
9685856,0,,,,,,,,,,
208356,474,8.98,2011-09-05,2015-12-24,95.0,10.0,10.0,10.0,10.0,9.0,9.0
9449062,1,1.0,2015-12-19,2015-12-19,100.0,10.0,10.0,10.0,10.0,8.0,10.0
3552523,84,4.67,2014-07-14,2015-12-30,92.0,10.0,10.0,9.0,9.0,9.0,9.0
3487824,161,8.94,2014-07-14,2015-12-20,91.0,10.0,10.0,9.0,9.0,9.0,9.0
8501705,22,6.53,2015-09-26,2015-12-31,92.0,10.0,10.0,10.0,10.0,9.0,9.0
10140582,0,,,,,,,,,,
8068232,3,0.74,2015-09-06,2015-10-05,100.0,10.0,9.0,10.0,10.0,10.0,10.0
1709737,24,0.89,2013-10-17,2015-08-08,91.0,10.0,8.0,10.0,10.0,9.0,9.0
9408991,0,,,,,,,,,,
7110655,30,5.26,2015-07-18,2015-12-29,94.0,10.0,10.0,10.0,10.0,9.0,9.0
9012948,1,0.45,2015-10-31,2015-10-31,,,,,,,
8372038,30,10.0,2015-10-07,2015-12-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0
2051658,4,0.18,2014-03-08,2015-10-19,100.0,10.0,10.0,10.0,10.0,9.0,9.0
7506165,10,1.84,2015-07-26,2015-10-05,98.0,10.0,10.0,10.0,10.0,10.0,9.0
7311407,16,2.73,2015-07-13,2015-11-20,95.0,10.0,10.0,9.0,9.0,10.0,9.0
397117,265,5.79,2012-04-01,2015-12-19,95.0,10.0,9.0,10.0,10.0,10.0,9.0
4516960,57,4.44,2014-12-16,2015-12-27,98.0,10.0,10.0,10.0,10.0,10.0,10.0
9089308,1,1.0,2015-12-06,2015-12-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0
934123,10,0.36,2013-09-13,2015-10-21,90.0,9.0,9.0,9.0,10.0,10.0,9.0
3891695,51,3.08,2014-08-26,2015-12-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0
6514446,19,3.7,2015-08-04,2015-11-14,91.0,10.0,10.0,10.0,10.0,9.0,9.0
9863312,0,,,,,,,,,,
8805211,1,0.39,2015-10-21,2015-10-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7954781,1,0.6,2015-11-16,2015-11-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0
2944021,17,1.15,2014-10-19,2016-01-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0
4395349,0,,,,,,,,,,
3282000,47,2.65,2014-07-22,2015-12-21,97.0,10.0,10.0,10.0,10.0,10.0,9.0
6687939,33,4.85,2015-06-15,2015-12-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0
6613192,5,1.14,2015-08-26,2015-11-08,92.0,9.0,9.0,10.0,10.0,10.0,9.0
9900303,0,,,,,,,,,,
7860710,11,2.68,2015-09-04,2015-11-17,95.0,10.0,10.0,10.0,9.0,9.0,9.0
7510776,9,1.74,2015-08-03,2015-10-09,98.0,10.0,10.0,10.0,10.0,9.0,9.0
6773472,13,1.96,2015-06-20,2015-10-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7965184,5,2.27,2015-10-31,2015-12-30,67.0,7.0,7.0,7.0,7.0,7.0,7.0
9183380,1,1.0,2015-12-06,2015-12-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9201292,2,1.02,2015-11-07,2015-11-09,90.0,10.0,10.0,10.0,10.0,10.0,8.0
7332364,1,0.31,2015-09-29,2015-09-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9028315,0,,,,,,,,,,
9939025,0,,,,,,,,,,
8100190,7,2.02,2015-09-23,2015-12-01,97.0,10.0,10.0,10.0,9.0,10.0,10.0
935671,23,0.95,2014-01-06,2015-12-17,91.0,9.0,9.0,9.0,9.0,10.0,9.0
936177,17,0.63,2013-10-17,2015-11-08,94.0,9.0,10.0,10.0,10.0,10.0,9.0
922986,15,0.53,2013-09-15,2015-11-14,88.0,9.0,9.0,9.0,9.0,10.0,9.0
1200083,10,0.41,2014-01-02,2015-10-07,94.0,9.0,10.0,9.0,10.0,10.0,10.0
935432,6,0.21,2013-08-23,2015-06-03,97.0,10.0,10.0,10.0,10.0,10.0,10.0
604600,1,0.06,2014-09-11,2014-09-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0
1251763,1,0.08,2015-01-09,2015-01-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7517684,13,3.22,2015-09-06,2015-12-13,98.0,10.0,10.0,10.0,9.0,10.0,10.0
607788,2,0.05,2012-07-27,2013-10-17,83.0,4.0,8.0,10.0,10.0,10.0,6.0
6278361,34,4.36,2015-05-16,2015-12-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0
936378,3,0.11,2013-09-09,2015-06-28,93.0,10.0,10.0,10.0,10.0,10.0,10.0
7350870,9,1.9,2015-08-16,2015-12-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0
92835,319,5.68,2011-05-25,2015-12-19,94.0,10.0,9.0,10.0,10.0,9.0,9.0
4009508,38,2.38,2014-09-14,2015-10-06,98.0,10.0,10.0,10.0,10.0,10.0,9.0
935862,11,0.48,2014-02-11,2015-11-23,94.0,10.0,9.0,10.0,10.0,10.0,10.0
8187537,18,4.95,2015-09-18,2015-12-24,98.0,10.0,10.0,10.0,10.0,10.0,10.0
10132385,0,,,,,,,,,,
9516114,0,,,,,,,,,,
2749725,22,1.07,2014-04-28,2015-10-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0
9813231,0,,,,,,,,,,
8101251,4,1.1,2015-09-18,2015-12-16,95.0,10.0,9.0,9.0,10.0,10.0,9.0
5201816,1,0.16,2015-07-02,2015-07-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0
9329068,4,4.0,2015-12-13,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0
8704438,8,2.64,2015-10-06,2016-01-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0
8052542,2,0.67,2015-10-08,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4251426,3,0.31,2015-03-18,2015-10-24,73.0,9.0,10.0,10.0,10.0,10.0,7.0
6020744,32,3.79,2015-04-27,2016-01-03,95.0,10.0,10.0,10.0,10.0,10.0,9.0
4251235,8,0.81,2015-03-13,2015-12-05,93.0,10.0,10.0,10.0,9.0,10.0,9.0
8093529,3,1.06,2015-10-12,2015-12-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0
654734,37,0.94,2012-10-15,2015-10-21,92.0,9.0,9.0,10.0,10.0,10.0,9.0
3489083,5,0.28,2014-07-24,2015-12-29,95.0,9.0,10.0,10.0,10.0,10.0,10.0
8691263,20,7.79,2015-10-20,2016-01-01,96.0,9.0,10.0,10.0,10.0,10.0,10.0
3971934,48,2.93,2014-08-31,2015-10-30,95.0,9.0,10.0,10.0,10.0,9.0,9.0
